id,text
240429951336198144,"""They succeed, because they think they can."" -- Virgil"
240191842665259008,Look what happened to the autism rate from 1983-2008 since one-time massive shots were given to children-http://on.fb.me/U6As0k 
240170788651671552,It is very sad to see what @BarackObama has done with NASA. He has gutted the program and made us dependent on the Russians.
240169196946853888,Sorry to hear of the passing of Neil Armstrong over the weekend. He was an American hero.
240165785924956160,One point I made last night and will continue to push is that the @GOP can't be pollitically correct. We must fight fire with fire.
240141944536309760,"I knew Chris Matthews when he was sane and, quite honestly, wonderful. Now he's gone off the deep end as an Obama surrogate. @hardball_chris"
240116141446537216,"Why do the Republicans keep apologizing on the so called ""birther"" issue? No more apologies--take the offensive!"
240106580954214400,"""The toughest thing about success is that you've got to keep on being a success."" --Irving Berlin"
240100977280176128,.@BarackObama is begging the Eurozone to keep Greece in until after 11.6.12. He thinks the world revolves around his re-election.
240092118633291776,".@BarackObama sent over 100,000 jobs and Canadian oil to China all because he would not approve Keystone XL."
239088515122614272,It's Friday. How many bald eagles did wind turbines kill today? They are an environmental & aesthetic disaster.
239084892816801792,".@DineshDSouza's '2016: Obama's America' is expanding to over 1,000 theaters this weekend. Will be highest grossing documentary in 2012. !!"
239080264142299136,Life brings you many surprises. As a child I used to vacation with my family at the Doral in Miami. Now I own it. http://bit.ly/avJj0B 
239076103187202048,I am proud of the Tea Party. These great patriots have accomplished so much in strengthening our country in only 3 short years.
239074076927348736,Disgusting--@BarackObama's supporters are launching an anti-Mormon whisper campaign  http://bit.ly/NjCFX7  Shameful but no surprise.
239073307947847680,".@BarackObama is bankrupting this country. His budget adds another $4.4T to the debt, putting us over $20T in total debt by 2016."
239042816628645888,Terrible tragedy at the Empire State Building today. Must have fast trials and death penalty for the animals.
238991498945908736,"""When your life flashes before your eyes, make sure you've got plenty to watch."" --Anonymous"
238740394433720320,"The independent watchdog who exonerated @BarackObama for the failed green energy loans just donated $52,500 to Obama's campaign."
238719440743710720,.@MittRomney will make us energy independent by 2020 http://reut.rs/NmvRlw  @BarackObama will keep wasting money on Solyndra projects.
238717783007977472,Massive combined inoculations to small children is the cause for big increase in autism....
238702061011734528,"In any business venture, remember that branding is one of the most crucial aspects of your enterprise. Fight hard for that brand of yours."
238639359153303552,One of the best moves I made early in my career was buying the air rights from Tiffany's flagship. Trump Tower gleams over Fifth Avenue.
238632475843244032,"""Change is not a destination, just as hope is not a strategy."" -- Rudy Giuliani"
238629514492649472,"Here's a sneak peek at the @DNC convention theme:  ""It's not our fault. Blame Bush. Oh, and government built it."""
238372607806828544,It's Wednesday. I wonder how much money @BarackObama borrowed from China today?
238348213197885440,We are about to have a record $500B trade deficit with the Chinese this year. That money should be back here financing jobs in America.
238347828592771072,"Putin just sent a Russian nuclear sub to the Gulf of Mexico. @BarackObama can't be bothered, he is too concerned with @MittRomney's taxes."
238347103703793664,Gas prices are soaring. $4.12 in CA. OPEC is laughing at how stupid we are.
238300938983600128,.@BarackObama was caught telling Russian PM @MedvedevRussiaE that he can be more 'flexible' in his second term. Russia thinks he's weak.
238292418531827712,"My shirts, ties and fragrance are doing ""great"" at @Macys--try them! Make fantastic gifts."
238276550435422208,"""An idealist is a person who helps other people to be prosperous."" --Henry Ford"
238271519338397696,"Many people will be surprised at what is about to be released concerning @BarackObama's background. I, for one, won't be."
238260665112997888,It's amazing how many people still come up to me to thank me for 'The Art of The Deal.' The book has changed a lot of lives.
238258896152698880,I am tired of @BarackObama talking about @MittRomney's father. Why don't we discuss Barack Obama Sr.!
238010220398407680,Glad to hear @BarackObama's attack ad featuring my plane is playing in North Carolina. Free ad time for Trump National in Charlotte!
238004913244872704,Distressed real estate opportunities can make great investments. You need the foresight and instincts to know the property's true potential.
238002684563714048,"Every economic climate, whether an uptick or downturn, presents new opportunities and challenges."
238002311224512512,Amazing--both Transformers & Dark Knight Rises featured Trump properties and each grossed over $1B. Just coincidence.
237996169723269120,It's Tuesday. I wonder how much money @HuffPost lost today--great purchase AOL
237994821841723392,We have to get tough with China before they destroy us.
237979545121214464,If you have any doubt that @BarackObama must be defeated see @DineshDSouza's '2016: Obama's America.' Amazing film!
237951287663132672,".@Rosie, get better fast. I'm starting to miss you!"
237920371926528000,"""I dream for a living."" --Steven Spielberg"
237913235045638144,Why are we continuing to train these Afghanis who then shoot our soldiers in the back? Afghanistan is a complete waste. Time to come home!
237906955681808384,Unemployment is up in 44 states showing July's unemployment numbers to be broad based  http://bit.ly/MH43gb  @BarackObama is a job killer.
237905477705555968,Scary thought--@JoeBiden is a heartbeat away from the Presidency.
237655203887857664,Americans already believe that @PaulRyanVP is better qualified to serve as  President over @JoeBiden  http://bit.ly/MH3Nhg    No surprise.
237654606929354752,Oil is rising back over $100 barrel. OPEC loves to rip us off. Why shouldn't they--they always get away with it.
237646023315578880,Congratulations to @TheSlyStallone and Arnold @Schwarzenegger on 'Expendables 2' #1 box office opening. Still going strong!
236560933760143360,"""The only place where success comes before work is in the dictionary."" 
--Vidal Sassoon"
236550232916250624,Congratulations to @bobmcdonnell on leading Virginia to be in the black for a 3rd straight year. He is a fantastic governor.
236544004798423040,"If @BarackObama really loved this country, he wouldn't be destroying it. He has ruined our credit and killed jobs with ObamaCare."
236537149070143488,US government's foreign indebtedness has grown over 72% under @BarackObama. He is bleeding us dry to China.
236531168911167488,The US government's foreign debt is at a record $5.29T http://bit.ly/NKxE4x   China is laughing all the way to the bank.
236518184402960384,"Great sign:""We built this business without government help. Obama can kiss our a--!"" http://bit.ly/P2OBYZ  Commonly heard now across America!"
236496649038491648,".@DineshDSouza had to give $1,000 to @BarackObama's brother for his child's hospital bill  http://fxn.ws/NILV5b   Isn't that disgraceful?"
236451045197348864,...@BarackObama is hiding plenty of bad things.
236450886551998464,".@MittRomney shouldn't give additional tax returns until @BarackObama gives his passport records, college records & applications..."
236444938806652928,"""The harder I work, the luckier I get."" -- Samuel Goldwyn"
236213559191805952,Wind farms are killing many thousands of birds. They make hunters look like nice people!
236192228136058880,Jennifer Aniston is engaged--she's a great person and I wish her well.
236185956804354048,There are only 22 days for @BarackObama to drop @JoeBiden. Obama is not a loyal guy. I think he is strongly considering it.
236184441146449920,I still hold the all-time attendance and pay per view record at @WWE.
236183191281602560,There's only only one person who has defunded Medicare. His name is @BarackObama.
236181800572026880,Certain Internet sites are like a bad epidemic that won't go away---others are terrific
236165074149060608,What's more dangerous for the country--the Iranian nuclear threat or @BarackObama as President?
236158329372680192,"The Huffington Post is such a loser--it will die just as AOL is dying, What a stupid deal AOL made to buy it!"
236107831647027200,One of the hardest jobs in politics must be cleaning up after @JoeBiden gaffes. I feel sorry for his spokespeople.
236102883572076544,"The @Lakers should have an amazing team next year with Kobe, Nash and Howard. Will be fun to watch."
236098769966493696,"""Mr. President, take your campaign of division and anger and hate back to Chicago."" -- @MittRomney"
236091086999801856,"""If you don't have a competitive advantage, don't compete.""   -- Jack Welch"
235828214289805312,$716 Billion from Medicare by @BarackObama. When will it end?
235819877712150528,"I have always done well with properties fronting on oceans, lakes and rivers. If something works, stay with it."
235817253290004480,Scary thought--what is the pervert Anthony Weiner doing with all the free time he has. Does he collect unemployment?
235812128219602944,I'm really glad that @MittRomney no longer says what a nice guy @BarackObama is.
235806450952323072,"Lightweight reporter Alex Pareene @pareene is known as a total joke in political circles. Hence, he writes for Loser Salon. @Salon"
235802620588068864,Congratulations to @AllenWest on winning last night's primary!
235801156314595328,"While @JoeBIden is a gaffe machine, yesterday's comments that @MittRomney will ""put y'all back in chains"" was not at all proper."
235739997515423744,"Nobody wants wind turbines, they are failing all over the world and need massive subsidy--a disaster for taxpayers."
235739605587066880,".@BarackObama is promoting ugly, inefficient, unreliable, bird-killing, noisy, neighborhood-destroying wind turbines. Big mistake."
235470665422106624,The Euro is going to collapse soon. Cross border lending is already down and banks are stopping their Euro investments.
235463235426459648,"""The Chinese are planning on going to the Moon...I hope they stop and take a look at our flag that was put there 43 years ago."" -@MittRomney"
235451148503486464,"By the US winning the Olympic medal count, we proved that both the American spirit & talent is greater than a 1.4B population. USA!"
235437864345825280,Today I am working on my 'big surprise' for the @RNC convention. Everyone will love it.
235436323832487936,Now is the time to buy a house if you can DIRECTLY from a bank. They want to get rid of all their foreclosures.
235124033232990208,"Congratulations to our Olympic team for by far winning the most medals, including first place gold."
235123241772015616,"In ’08, @PaulRyanVP predicted that US headed toward bankruptcy http://bit.ly/MRVvOY  @BarackObama has added over $6T in debt since. Scary."
235121838181715968,“Borrowing and spending is not the way to prosperity.” -- @PaulRyanVP
235115252310749184,Glad to hear patriotic Americans are organizing a movement this August to boycott Chinese products http://www.cyrilhuzeblog.com/2011/08/02/dont-buy-any-chinese-products-from-august-1st-to-september-1st-2011-and-beyond%E2%80%A6/ …  People get it!
235105140334538752,Obama Care stole more then $500M from Medicare.
235098285734518784,Trump Chicago was featured in Transformers 3.  Trump Tower was featured in Dark Knight Rises. Both are summer blockbusters. #MidasTouch
235076716995940352,The Chicago machine is scared. @PaulRyanVP shows that @MittRomney will run on a conservative & coherent platform. 85 days until victory!
235044968828375040,Today @BarackObama will borrow 40 cents on every dollar he spends from China. Just another day at the office.
234017377052921856,"""Believe you can and you're halfway there.""
--Pres. Theodore Roosevelt"
234011516188377088,Over 2 million people have lost their jobs since @BarackObama became POTUS. How many of them still have healthcare?
234002774113800192,RT @IBDeditorials: Was Barack Obama A Foreign Exchange Student? http://bit.ly/Tlx2WW 
233986915035136000,Sad--only 36% think America's best days are ahead while 49% believe they are in the past http://bit.ly/1xMIlN   We can & must do better.
233985215155023872,Congratulations to our great Women's Olympic Soccer team @ussoccer on their gold medal. They made us all proud!
233962360547704832,Our airports are Third World--horrible. Let's rebuild them by people who know how to do it--inexpensively.
233924399680589824,China is cooking up conspiracy theories that the Olympics are rigged.  http://wapo.st/MClZtE   They don't understand why they can't cheat.
233915014099132416,All recent Presidents have released their transcripts. What is @BarackObama hiding?
233669365130743808,The Penn State Board should resign based on the grossly incompetent way they handled the NCAA. They gave away (cont) http://tl.gd/iop62l 
233667740135718912,".@PapaJohns CEO John Schnatte has told shareholders that ObamaCare will force him to raise pizza prices http://politi.co/TcFVSL  
REPEAL!"
233651813679779840,"Waste. With 22 new taxes & $1.8T in added debt, @BarackObama's disgraceful 'ObamaCare' will still leave 30M uninsured http://bit.ly/Mze3Dw "
233648169316134912,Just letting China know in advance that the USA will win the medal count in the Olympics. Even with your cheating you can't beat us.
233639078015401984,.@MacMiller's 'Donald Trump' song is at 64.5M views on YouTube http://youtu.be/74TFS8r_SMI   You're welcome Mac!
233627136508968960,Over 100M are now receiving some form of welfare http://bit.ly/OSWDDW  We must do better. @MittRomney has the vision to get America working.
233625500365508608,"""Americans never quit."" -- General Douglas MacArthur"
233602482717212672,I wonder if @BarackObama ever had an Indonesian passport. Did he become an Indonesian citizen when he lived there?
233571878034370560,To all struggling young entrepreneurs--stay positive in this tough climate and keep looking for good deals. They are out there.
233547884786769920,"""Act as if what you do makes a difference. It does.""  -- William James"
233299464520085504,.@BarackObama-Hood: Rob our children's future by borrowing from the Chinese to pay for socialist programs that will bankrupt us.
233297114715791360,"No surprise that China was caught cheating in the Olympics. That's the Chinese M.O. - Lie, Cheat & Steal in all international dealings."
233266991723577344,Our major airports are decaying. It's embarrassing. We need to have them renovated by competent professionals--and fast.
233232380930949120,"Great article by @WayneRoot @theblaze -- ""Obama's College Classmate: 'The Obama Scandal Is at Columbia'""http://bit.ly/Nevj37 "
233227549298262016,"Tucson killer Loughner should be given the death penalty, not his plea bargained life in prison--which will cost (cont) http://tl.gd/io5c9s "
233191196854456320,Glad that @MittRomney is hitting @BarackObama on ending work requirements for welfare. Obama attacks the American work ethic.
232925812276465664,I am honored that @BarackObama has featured my plane in one of his attack ads. It was made in America!
232923697009278976,A 'confidential source' has called my office and told me that @BarackObama has added over $6T to the new national debt &  ruined US credit.
232913961656401920,To the geniuses at 'Americans United for Change': the more you tax me the less people I employ. Get it?
232909540725780480,I have founded and run one of the largest real estate empires in the world. I employ thousands of people. Why am I the enemy?
232881448154198016,Glad to hear Clint Eastwood endorsed @MittRomney. He understands that America needs a big boost to be strong again.
232878499290050560,Outrageous--@BarackObama is suing to suppress the military vote in Ohio http://bit.ly/QWHX9k  Our Commander in Chief should be ashamed.
232852685014061056,Congratulations to @BarackObama--yesterday marked the 1 YR anniversary of our country's credit being downgraded http://bit.ly/OE1N9k 
232848729659555840,The Senate should be more concerned about actually passing a budget than spreading lies about @MittRomney's taxes.
232839851945390080,The Fed should not do another 'stimulus.' We can't keep spending our children's future away on waste.
232578895713546240,".@MittRomney will create 2 million new jobs if elected POTUS.  If reelected, @BarackObama will create over $12T in new debt. Easy choice."
232576030395736064,"""Failure defeats losers, failure inspires winners."" -- Robert T. Kiyosaki
@theRealKiyosaki"
232573681736503296,An 'extremely credible source' has called my office and told me that @BarackObama bought his house with the help of Tony Rezko.
232572505238433792,An 'extremely credible source' has called my office and told me that @BarackObama's birth certificate is a fraud.
232571801216118784,An 'extremely credible source' has called my office & told me that @BarackObama applied to Occidental as a foreign student--think about it!
232566570709299200,China's Olympic training program is abusive http://bit.ly/OFJ22I  It is modern day slavery & shameful. Their (cont) http://tl.gd/in6clo 
232563650257367040,Our athletes in the Olympics are proving once again to be the greatest competitors in the world. Makes us proud to be Americans.
232563387102539776,Congratulations to @MichaelPhelps on concluding the greatest Olympic career ever. You have made us all very proud.
232552901824901120,Congratulations to Gabby Douglas on winning the Gold for the USA in gymnastics. She is terrific!
232551671874592768,"Over 150,000 more of our fellow Americans dropped out of the workforce in July. @BarackObama is a disaster!"
232550236692819968,New job numbers once again show no growth or recovery. Unemployment has been over 8% for 41 straight months--now up to 8.3%
231112153950724096,Good--@marcorubio is trying to eliminate the tax on Olympic medals http://bit.ly/QfnWLt   Our athletes should not be taxed on their wins.
231092414985687040,"""Capital isn't scarce; vision is."" 

--Sam Walton"
231080056590594048,"So generous and pious! After spending millions of our tax dollars on his campaign through travel, @BarackObama donated to himself."
231066462532546560,More lies and deceptions--@BarackObama is having his ex-staffers write 'independent' studies for his reelectionhttp://bit.ly/QiP6Bi 
230764418324115456,Congratulations to @tedcruz on his Texas primary victory last night. He will be an outstanding Senator.
230760366232195072,The deficits under @BarackObama are the highest in America's history. Why is he bankrupting our country?
230733102538956800,"Good article: ""What Happened to American Men"" from @Newsmax by Michael Cohen http://bit.ly/MjCUAZ "
230678061643866112,The American gymnastic team was great--our country should take their lead.
230676261792526336,.@MichaelPhelps--you are the greatest Olympic champion of them all. Fantastic job!
230664174735351808,"""Control your own destiny or someone else will.""
-- @jack_welch"
230400303349002240,No member of Congress should be eligible for re-election if our country's budget is not balanced---deficits not allowed!
230379788961976320,"More waste, fraud and abuse - over $460M in food stamps went to ineligible households http://bit.ly/R3WcuA   Where's the accountability?"
230368391981068288,Another example of @BarackObama's diplomatic triumphs--he gave the Queen of England an iIPod filled with his speeches.
230339069580820480,"Great job to Missy Franklin. She's got a smile that can take over the world. She's also a major talent. Great going, Missy!"
230285609250484224,Not only does ObamaCare have at least 21 new taxes but it will lead to a tremendous doctor shortfall.
230042185544892416,The Chinese are illegally dumping bird-killing wind turbines on our shores. Only one of many grievances--we should act.
230039125745614848,"The US GDP in 2010 was 4.1%, down to 2% in 2011 & now 1.5%. I guess @BarackObama's plan is not working!"
230034109781667840,.@BarackObama should be careful questioning @MittRomney on diplomacy--how many times has Obama apologized for our country on foreign soil?!
230033235407671296,.@BarackObama bowed to the Saudi King in public--yet the Dems are questioning @MittRomney's diplomatic skills.
230026401259081728,The difference between @MittRomney and @BarackObama's campaign promises to @Israel is that Mitt will actually keep all of his.
229924907784482816,"""There is no substitute for hard work.""

--Thomas Edison"
228946180510457856,Why has @BarackObama allowed the Muslim Brotherhood to visit the @whitehouse? What Hope & Change!
228944909288226816,The @nyjets are going to have a terrific season. @Mark_Sanchez & @TimTebow will do great things on the field.
228942039155351552,"What a 'nice guy' - 97% of @BarackObama's campaign ads have been negative attacks on @MittRomney 
http://bit.ly/NXzPlA  Give it back Mitt!"
228938218865831936,Good news - @RasmussenPoll has @MittRomney beating @BarackObama 49%-44%  http://bit.ly/Oip2qc   Obama was up by 5% at same point in '08.
228937215739318272,"I am confident when American public gets to know @MittRomney, the race will go his way. He's honorable & successful man--polls looking good."
228931360843251712,Price of corn has jumped over 50%. This will cause a jump in food prices perhaps beyond what we've ever seen. Nasty for the economy.
228501680470257664,The Audacity of @BarackObama--the Federal Reserve purchased 61% of all debt issued by Treasury in 2011. Killing our children's future.
228487681477324800,The Federal government has $2.7T in assets & $17.5T in total liabilities plus another $4.7T in intergovernmental debt. Have a nice day.
228234959331155968,"By folding, Penn State leadership made things worse. The deal is ridiculous & punishes the wrong people. I hope the alumni sue to overturn."
228232043258081280,Amazing how fast all of Joe Paterno's friends abandoned him. They ran for the hills.
228225086098927616,"Hope & Change--since @BarackObama has taken office, the US debt has increased by an average of $64K per taxpayer."
228221920963862528,US Gov't is on the hook for more than a third of the world's entire debt & we wonder why China & OPEC are laughing all the way to the bank!
228219116178255872,Congratulations to @BarackObama--he is the first POTUS to run trillion dollar deficits in all four years of his term!
228206430518398976,Remember when @BarackObama promised you could keep your coverage? Study shows 1 in 10 employers will drop health care http://thedc.com/MI0jbm 
228164644878045184,"Delusional--@BarackObama claims that his economic plan ""worked""  http://bit.ly/MDIhsQ   Is the 16% real unemployment part of the plan?"
228119121269764096,I can't stress strongly enough that we are currently in a buyer's residential market.Try to buy directly from a bank.
227866614752751616,The @Yankees acquisition of Ichiro was a smart move. I look forward to watching him play.
227864865056894976,.@penn_state leadership has permanently scarred & perhaps destroyed a great university. They should have (cont) http://tl.gd/igp9e6 
227848063409061888,BIG--@MittRomney is preferred to handle the economy over @BarackObama by 63%-29% in a @gallupnews poll http://usat.ly/LJpE79 
227757760878624768,"""Sometimes your best investments are the ones you don't make.""

The Art of The Deal"
227518153930981376,Fast trial and death penalty for maniac in Colorado--- immediately pass speed up legislation.
227504536317734912,"Read this--@BarackObama's birth certificate ""cannot survive judicial scrutiny"" because of ""phantom numbers"" http://bit.ly/MV9anM "
227498744579497984,SHOCK--Hugo Chavez endorses @BarackObama http://bit.ly/LJ4YML  Will he be in Chicago on election night too?
227475624476954624,Hypocrite--@BarackObama has major investments in companies that are outsourcing jobs overseashttp://bit.ly/NSJJY1 
227443956353470464,"Under @MittRomney, Bain had an 80% success rate with annual returns of over 50%. Under @BarackObama, America has added over $6T in debt."
227430607540592640,"Foreign leaders are already requesting meetings with @MittRomney to warn that we are viewed as ""in decline"" http://apne.ws/LJ2Cxb "
227407409939877888,"Who else could take 16 vacations, play over 100 rounds of golf and hold over 300 fundraisers while serving as (cont) http://tl.gd/ifvq0p "
226402211192766464,"With 15% US real unemployment and a 16T debt, @Michelle Obama's luxurious Aspen vacation - her 16th - cost us over $1M http://bit.ly/OeFYKI "
226395418395828224,"Must read article in @washtimes: ""@RealSheriffJoe probe could dwarf Watergate"" http://bit.ly/OeFjsJ "
226317290239582208,"With @BarackObama listing himself as ""Born in Kenya"" in 1999http://bit.ly/JaHQW0 HI laws allowed him to produce a fake certificate.  #SCAM"
226309376212869120,"Bay Bridge in San Fransisco, built in China, keeps getting worse. Cost overruns are out of control --- China is having a field day with us!"
226307855425343488,"I am impressed with the scam @BarackObama pulled, but the truth will come out."
226305431629332480,At least 12 dead and 50 wounded in Colorado--bring back fast trials & death penalty for mass murderers & terrorists.
226078295781953536,"Some really dumb blogger for failing @VanityFair, a magazine whose ads are down almost 18% this year, said I wear a hairpiece --- I DON'T!"
226052896515579904,Irresponsible! In the last 6 months @BarackObama has held over 100 fundraisers and not a single meeting with his Job Council.
226050041327013888,"Great article--a must read by Peter Ferrara at @Forbes about ""The Biggest Government  Spender in World History""http://onforb.es/Kx3ea0 "
226019096460918784,Via @BreitbartFeed--why doesn't @BarackObama release his original book proposal which says he was born in Kenya?http://bit.ly/Q64IJf 
226013034286563328,Great new campaign ad just released by @MittRomneyhttp://bit.ly/OJb0IC 
226002337750188032,"Since @BarackObama is on such a ""transparency"" kick--how about releasing Fast & Furious info to Brian Terry's family?
http://bit.ly/NyxxZS "
225949765324636160,"""Show me someone without an ego, and I'll show you a loser."" --How To Get Rich"
225696499009482752,"""Cowards die many times before their actual deaths."" --Caesar"
225692038505574400,"The new @BarackObama motto - ""You Own Nothing, Not Even Your Own Success"" ..."
225655251234062336,What's more important for the American public to have? @MittRomney's tax returns or @BarackObama's sealed records?
225648416074629120,Happy 94th birthday to Nelson Mandela!
225647494141452288,"As I always said, the ""Birthers"" were after the truth. Thanks to @RealSheriffJoe @BarackObama can't hide anymore."
225627540688080896,So @BarackObama's campaign is calling @MittRomney a potential criminal http://bit.ly/LiIp10  How about Obama's Tony Rezko land deal!
225620165138726912,Congratulations to @RealSheriffJoe on his successful Cold Case Posse investigation which claims @BarackObama's 'birth certificate' is fake
225606634242707456,The class warfare being played by @BarackObama is the only way he can get reelected. He can't have America focus on his horrendous record.
225599574524440576,Dark Knight Rises is projected to gross over $180 million this weekend. Remember to watch for Trump Tower!
225597351505559552,Weird--why did BarackObama Sr. fail to list @BarackObama as his son in his 1961 INS application? http://bit.ly/SF28IW 
225332477391147008,"For the sake of transparency, @BarackObama should release all his college applications and transcripts--both from Occidental and Columbia."
225326558234148864,Why would @BarackObama be spending millions of dollars to hide his records if there was nothing to hide?
225323672079052800,When will we see @BarackObama's passport records (sealed)?
225320638695489536,.@MittRomney needs to make @BarackObama regret that he ever asked for his tax records.
225276238942568448,I hope @MittRomney now starts asking for any & all of @BarackObama's sealed records--it's time.
225272177170198528,.@BarackObama's college application would be very very very very interesting!
225268358436753408,If @BarackObama had such a wonderful academic record why wouldn't he want to show it?
225251110494027776,Outrageous--@BarackObama is trying to unilaterally gut welfare reform http://fxn.ws/Nmnj1u   He doesn't believe in a strong work ethic.
225244643837751296,"""The Supreme Art of war is to subdue the enemy without fighting."" -- Sun Tzu"
225240439479992320,He has no respect for American exceptionalism. @BarackObama has outsourced our space program to the Russians http://bit.ly/Ljhs8M 
225214970432987136,Bain did not list @MittRomney as an Executive on its website in 2000 http://bit.ly/NXVhHm  @BarackObama's Saul Alinsky tactics won't work!
224954807427936256,My @foxandfriends interview discussing how @BarackObama should release his college applications & records http://bit.ly/Mcv1en 
224921315767877632,A drug free A-Rod is just an average baseball player.@Yankees will soon move him down in the batting order & should renegotiate his contract
224890492415000576,My friend @TheSlyStallone lost his wonderful son Sage this weekend. We all send Sly our love and warmest wishes. (cont) http://tl.gd/ibv7tu 
223874435155894272,For America to be great again we must have a President who has been successful and Americans can learn from on how to succeed.
223872489514737664,"In his entire political career, @BarackObama has never had a tough @GOP opponent before @MittRomney. He is a paper tiger. #GOMITT"
223870675813801984,The Football program at Penn State should be suspended.
223870372527865856,Penn State is doing a poor job in bringing its mess to a close.They should be ashamed for hiding Sandusky's crimes all these years...
223869251046490112,"A true honor. @PressSec considers asking for @BarackObama's college transcripts a ""Donald Trump question."" http://bit.ly/Nm5Qq3   Release it!"
223867677159079936,.@BarackObama should release all his records (like other Presidents)....
223859958159114240,Don't believe the lies--every budget @BarackObama has delivered to Congress raises the income tax on EVERYONEhttp://on.wsj.com/KeuiUf 
223845715829456896,Think of it---20% of our country is essentially unemployed.
223840109542387712,".@BarackObama wants to see 10 yrs of @MittRomney's tax returns--tell him ""ok--but we want to see your college applications first.'"
223836361369726976,Nasty  tactics being used by @BarackObama campaign against @MittRomney. Must stop saying Obama is a nice man--he is not!
223830896753643520,.@BarackObama finally talking tough on China. He's repeating my exact words. Where has he been for 4 years?
223825720869273600,America's Olympic uniforms are manufactured in China. Burn the uniforms!#U.S.OlympicCommittee
223803649615339520,I wonder why @BarackObama is not going to the NAACP Convention. Is it because he can't answer questions about 14.7% Black unemployment?
223789789319659520,"""Free enterprise is still the greatest force for upward mobility, economic security, and the expansion of the middle class."" - @MittRomney"
223512061186031616,"""What lies behind us and what lies before us are tiny matters compared to what lies within us.""

--Ralph Waldo Emerson"
223493085559136256,"""If you don't have passion, everything you do will ultimately fizzle out or, at best, be mediocre. Is that how (cont) http://tl.gd/ia1hr8 "
223469218685915136,Have we ever had a POTUS before @BarackObama who earned over 1/3 of his income from foreign sources and paid taxes to another country?
223448201905188864,".@BarackObama reported over $269,710 of foreign income out of his gross $894,520 and paid $5,841 in foreign taxes 
http://1.usa.gov/HDtNDm "
223149517065822208,Almost daily more discrepancies in @BarackObama's biography continue to arise. Who is this guy?
223141730076196864,Very strange--why do database records contradict @BarackObama and show he was only at Columbia 1 year? http://bit.ly/LHvoLk 
223084083859816448,What a coincidence?! @BarackObama's campaign logo uses the same font as Cuban communist propaganda posters.http://bit.ly/MaVENs 
223058412546691072,"""However beautiful the strategy, you should occasionally look at the results."" 
-- Winston Churchill"
223044297669361664,Congrats to @BarackObama--he has now had over 40 months straight of over 8% unemployment while accruing over $6T (cont) http://tl.gd/i9b1m9 
222784145858887680,Everyone is talking about how Trump Tower is the exterior for Wayne Enterprises in Dark Knight Rises---it's true.http://on.msnbc.com/Oq2YVZ 
222777861831000064,The liberal media is focusing on @MittRomney's bank records. How about reviewing @BarackObama's illegal land deal contracts with Tony Rezko?
222739756105207808,Why is @BarackObama constantly issuing executive orders that are major power grabs of authority? This is the latesthttp://1.usa.gov/Lxe4xg 
222685591639310336,.@MittRomney should not give any other further information until @BarackObama releases the things that everyone wants to see----
222684022650834944,President Obama wants @MittRomney to hand over even more past tax returns- he should when @BarackObama reveals his college applications.
222681996936232960,I'm in Scotland to open what we hope to be the greatest golf course in the world--- it's amazing.
221364923362582528,Hope and Change? Job numbers down. Time for @MittRomney
221364685612654592,Keep an eye on Anthony Weiner. Weasels are hard to get rid of.
221336210579271680,"As I anticipated, Justice Roberts made the cover of Time Magazine etc. The liberal media now loves him-- he should be ashamed."
221335308690669568,Job numbers today--- terrible! So what else is new?
220984530348154880,"""Never confuse a single defeat with a final defeat."" ― F. Scott Fitzgerald"
220981019753451520,John Roberts arrived in Malta yesterday.  Maybe we will get lucky and he will stay there.
220976065231863808,"When will Pakistan apologize to us for providing safe sanctuary to Osama Bin Laden for 6 years?! Some ""ally."""
220973302418653184,Today @BarackObama is in Ohio on a bus tour. Tomorrow Pennsylvania. How about actually running the country?
220971978046185472,May jobless numbers have been readjusted to 8.2%.  @BarackObama's economy is a disaster http://www.dol.gov/opa/media/press/eta/ui/current.htm … New numbers tomorrow.
220225513371869184,"Welcome to @BarackObama's America - 8.74 million workers on 'Federal Disability"" http://bit.ly/M2vdLo  Where are the jobs?!"
220213052182761472,"Hypocrite! in '06 @BarackObama called private equity ""the best opportunity for long-term economic vitality""http://bit.ly/M2a4B2 "
220207574623072256,"Just as I predicted, @BarackObama is preparing a possible attack on Iran right before November.http://nyti.ms/N5CTdm "
220203436019417088,Wow--such sacrfices for his re-election. @BarackObama will not vacation in Martha's Vineyard this summer.http://b.globe.com/Lj5bqW
220194932575576064,Degenerate former Congressman Anthony Weiner is trying to make a comeback. He is a sick & perverted man that New York does not want or need.
220189145539153920,Con Ed has won its suit against the Ground Zero Mosque developers http://nyp.st/Lj4JJ2  The mosque is never going up.
220188480528064512,"Tomorrow we celebrate Independence Day, America's 236th birthday. Here is America's actual birth certificatehttp://1.usa.gov/9XhWm "
220180517713223680,Justice John Roberts' stupid and unreasoned decision on ObamaCare is having a positive impact on the @MittRomney (cont) http://tl.gd/i5811s 
220173458838003712,I believe @BarackObama made a deal with the Saudis to increase oil production until after the election. Then (cont) http://tl.gd/i57g67 
220170240875700224,Great poll numbers for @MittRomney just out--he is leading substantially in swing states.
220161834282524672,The 'brunt' of ObamaCare will be shouldered by folks making under $120Khttp://bit.ly/KTt46R 
220156023275659264,Is it legal for @BarackObama to make campaign donor calls from Air Force One? http://bit.ly/QJEIB1  Obama is always fundraising on our dime.
